"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Northern Mariana Islands","MNP","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1456241935.48387","1462189826.30273","1416589330.02481","1237161290.32258","1151908188.58561","1074585607.94045","955627791.563275","788095533.498759","799000000","737538461.538462","741503722.084367","761330024.813896","788095533.49876","817834987.593052","1051785359.80149","",
"Mozambique","MOZ","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","2256863838.22703","2369707096.70251","2206197320.31434","1859824296.04982","1738935719.04124","1756325019.20837","1715929613.55749","1968171274.00593","2129561223.59834","2267982800.06229","2290662465.51964","2402904906.60493","2277201007.17869","2476846449.1061","2629392015.76334","2688219667.4643","3409880890.89143","3779581255.9847","4227816687.96006","4558557689.36852","4635073216.24829","5224699295.73394","5684162360.24927","6053667397.64344","6526530624.44069","7095687684.10245","7794687813.46585","8373526084.51733","8949306941.23667","9517764259.6947","10154238250.1818","10876976985.2962","11659922000.9265","12492636703.2019","13422597260.7863","14307681432.4423","14846071334.9796","15396964121.6007",
"Mauritania","MRT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","678884132.612514","784314249.928124","790013142.972009","774341118.405569","988763037.488816","1148332884.3607","1150985096.5568","1192042264.57219","1313588170.1564","1329988739.9688","1489400274.66613","1516848230.32288","1505731130.29481","1436697017.90737","1611436888.29502","1528699684.47171","1659343963.57848","1628171632.70125","1619954025.25515","1697550468.40441","1754778463.28064","1815323381.38769","1772846191.68739","1839068060.5488","1779723827.06107","1833022293.32344","1937753476.62713","1974578236.59564","2008548840.61979","2104508977.19671","2067231714.2728","2104195618.21794","2143630893.17889","2269539995.84529","2200075456.66064","2416118476.47523","2556708221.12938","2453297130.08258","2521444938.45867","2715919584.39696","2704230096.5886","2758552587.60377","2776897076.96439","2942907019.43948","3112048350.23542","3391181109.50907","4031066441.74656","4144655314.26066","4189416230.83483","4145759090.78423","4343665075.37898","4547993970.42855","4811553776.26714","5104589850.28852","5389402679.64834","5464854125.484","5574151156.75208","5769246447.23841",
"Mauritius","MUS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","2124319853.53771","2263412225.01148","2350119158.26636","2432761703.55797","2187995259.98154","2316700862.63089","2444051668.04727","2453431823.73794","2568703514.36593","2747343369.95732","3014990476.5072","3283054480.52584","3506018094.24681","3662567012.45246","3925786062.71038","4099912192.56849","4366927116.6933","4588857101.12914","4778658788.74408","4983555093.47016","5262028369.81099","5561305046.51002","5898911194.30264","6052918760.07908","6599292378.29694","6769129806.19261","6912182726.03343","7164951322.26938","7576632768.63496","7670688143.62867","8325631104.68563","8802441342.01384","9276625562.3588","9584152841.68915","10003670690.3497","10411574171.5084","10775575125.3493","11137678209.4982","11554736859.9332","11955531873.1569","12409842083.119","12881416082.2775",
"Malawi","MWI","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","872754761.578833","939429715.627654","945708532.632315","932552984.401186","957369182.341457","1087729294.05964","1231842943.3209","1321540202.46429","1296125938.12838","1372368730.47158","1378946466.0453","1602591776.10113","1702454862.85085","1741622587.64614","1866600790.90519","1980217492.28166","2079183440.56383","2181438334.38105","2394020984.03969","2499265827.07471","2509431501.17818","2376679583.05701","2436178658.7173","2526773054.99921","2662215774.51161","2783905186.40297","2777925287.96737","2823073218.20398","2912770477.34736","2951938202.14266","3119971217.88235","3392351938.18952","3143591512.28887","3448263380.33223","3095154943.52291","3612937768.21468","3877284917.91252","4024327811.66063","4181085586.81284","4308285837.60062","4376187775.85659","4158474016.15302","4229168074.99445","4470469156.55829","4712790834.08534","4866839045.27869","5095580480.01871","5584756206.23341","6011416879.86508","6512054306.78509","6959697194.02096","7297524731.2371","7435141416.66523","7821768770.20955","8267609590.40654","8499102658.85552","8710223821.78252","9058635432.71192",
"Malaysia","MYS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","11043462325.8855","11882543930.7019","12645525594.831","13573555873.1824","14300957697.912","15399966772.5816","16603737673.3372","17244168158.594","18619906970.262","19530147388.5887","20699327206.4884","22776434433.9888","24914787451.685","27830087065.009","30145177934.4134","30386661335.7571","33900419813.2808","36528739152.5441","38959322083.4609","42601668037.629","45772010380.0065","48949551034.5462","51858697478.4598","55101022942.4612","59377848697.2285","58769077154.3522","59498163343.3712","62587267591.3445","68807014797.9926","75040655706.5167","81800713541.6898","89608973996.201","97570837043.6785","107225416103.092","117103066264.854","128613226397.087","141478022462.264","151838092828.066","140663697157.845","149297089129.346","162523121443.309","163364463524.456","172171422664.399","182137564227.255","194492752490.994","204863376669.557","216304682956.666","229929251886.941","241038904259.674","237390711201.527","255016609232.871","268516966253.764","283214119400.205","296507404302.878","314317779640.495","330121697556.735","344052342367.514","364357517618.205",
"North America","NAC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3395655507826.76","3476516011345.54","3691880712248.43","3857011395691.75","4084097866028.09","4346383271596.42","4629378699232.63","4747161058831.39","4977242479318.35","5141981563975.33","5307190813563.58","5486409376493.67","5776089414948.02","6109557341951.07","6103949820380.8","6104904944804.73","6432596233366.38","6721204640882.49","7083497281559.07","7313051945243.64","7313827589551.57","7510674955912.27","7356597565360.47","7681382789497.46","8228045496685.55","8580817559320.69","8870218790551.68","9183070931019.7","9571255380036.66","9909983241268.39","10082249972005.5","10053845569291.6","10384644150401.9","10668893761216.6","11104222509286.6","11405763561375.2","11814571232417.7","12342376721467","12884939253540","13494369950584.7","14060741014235","14208952809824.1","14479294373341.5","14871587432840.9","15424480380796.4","15938245426101.8","16362761724328.5","16658294282445.3","16630456481712.4","16165910684040.7","16583580836811.1","16873719088056.7","17240639956499","17543107427996.8","17998797135482.9","18480631549886.3","18753837183579","19194328508917.2",
"Namibia","NAM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","4412911486.63827","4455780709.35782","4438042654.6378","4357117141.46027","4346795502.2369","4366972080.70998","4575157421.37656","4737747944.82168","4776272888.48722","4865048284.84063","4964658201.39698","5370052951.12391","5756124453.39372","5665204214.98162","5763205418.04008","5987913615.09621","6179007353.17203","6439767658.78691","6651738120.90913","6875853709.52881","7115971119.14836","7199793619.68864","7544567351.04374","7864441488.71893","8829372914.44225","9052690941.65474","9693003646.96915","10334398853.639","10608240991.1714","10639638311.1204","11282192605.0374","11856607186.6558","12456750940.0066","13156162589.0949","13991799668.839","14846241337.3127","14950179756.803","14835013233.6474",
"New Caledonia","NCL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2074788352.16769","2169116385.33276","2392073643.93899","2617603832.61695","2621033937.78947","2802403243.47257","2791684129.57825","2795114234.75077","2805833348.64509","2651906851.56168","2732943262.16684","2888155873.03214","2738945876.00494","2272021788.82969","2471397109.35847","2402366207.53131","2418659136.88697","2606457887.5654","2957615854.33786","3168996543.09375","3098250448.00614","3117116167.1292","3167710148.21005","3017214037.40097","2509557064.63294","2703358710.25129","2875293048.849","2877436759.3844","3075954623.71057","3104681860.221","3064806711.68607","3141555701.71359","2936837964.79057","2979405606.60121","3098717742.53644","3179462761.52286","3288171553.37277","3378726667.59468","3730866430.77849","3709646817.10266","3657358998.36197","3917190239.0117","4034671554.6476","4248509146.97587","4252757656.15835","4444131750.65835","4701891392.26459","4849839714.84673","5314826497.89012","5276949261.50372","5718589799.24366","5848875557.91486","6541956735.68851","6886614158.92658","7405110304.91297","7726313711.61805","8106889865.37629","8503682934.86128",
"Nigeria","NGA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","58676864790.6159","58789404370.6503","61201529275.1733","66451775245.1795","69741462842.4862","73148317148.5981","70039137550.0672","59012436135.544","58275748342.626","72376954918.2291","90476435132.8693","103358046139.004","106835281640.474","112596652491.716","125163198429.121","118619982379.007","129346018408.096","137137974986.36","129233124891.881","137968548713.888","143769893085.071","124895953347.35","123580566577.732","117339190482.242","114967134663.801","124535653493.06","113633581983.792","101416039990.552","109065367143.941","116118832909.287","130942573770.775","130133544307.975","130697966487.245","133430047764.441","134643945417.105","134229957065.962","140933005864.349","144882310095.277","148816792319.924","149522537467.564","157474285635.205","164420579040.972","170643319497.931","188312043745.758","251840571175.265","260515639753.024","281906487385.062","301156185312.512","320039472272.419","342232340656.562","369062464570.387","387099974051.551","403665055423.226","425440429014.358","452284522879.213","464282244063.793","456775408619.543","460496045439.726",
"Nicaragua","NIC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2711155751.64188","2911787022.69478","3252330676.6799","3575715711.07753","3973018341.93352","4330743395.71309","4473707142.24193","4785502780.01612","4849770170.70885","5152284474.14756","5222037471.40831","5394613094.15033","5514412502.04356","5868273122.88442","6701123390.21505","6690854126.73463","7039411127.9552","7628502877.83644","7030519765.65062","5168923280.7994","5407300184.22235","5697309384.5368","5650798720.31783","5911482023.90841","5818902663.77218","5581383698.8172","5524603771.1178","5485580569.89217","4802635551.24043","4721105398.81515","4716711710.64607","4707716356.38112","4725863055.07201","4707378385.53419","4864492405.02987","5152076710.69105","5478938280.46402","5696268639.09497","5907695985.37418","6323359730.97311","6582718031.03826","6777622011.89233","6828721143.51079","7000854966.48936","7372752320.18209","7688482940.5946","7981019307.60974","8386163942.29644","8674288797.14942","8388673512.16763","8758622328.66962","9311876958.36283","9916789200.31374","10405398732.2837","10903344947.3144","11423282813.3338","11955466051.3827","12536632610.9898",
"Netherlands","NLD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","187858566511.846","188413776254.586","201307886826.394","208604535834.846","225866360770.063","245388204759.343","252114551476.487","265426236973.72","282456340115.019","300616726669.141","317736234601.34","331452845344.457","343165972988.967","361848694279.699","374291649994.111","374299243184.404","390979176302.041","400833573686.45","411641035915.679","419932170481.246","425567299871.605","422232505177.112","416993626763.879","425625219999.254","438656498036.502","449974624430.803","462515308631.189","471447628729.782","487671173523.662","509226815021.705","530528907244.973","543469220896.83","552741191236.543","559692200293.909","576265203486.663","594221834498.193","615416058971.619","641878133643.26","670925783246.373","704818896540.566","734694499629.564","750301352928.755","751078890078.633","753211372649.05","768506883558.122","785109444991.006","812734596109.533","842793366571.063","857112938103.204","824820492155.789","836389937229.197","850304340566.79","841316305639.71","839714950916.638","851636302587.527","870889730163.844","890135883868.605","918283870215.63",
